campaign_id,maker_user_id_hash,title,when_open,start_datetime,end_datetime,product_type,photo_url,nick_name,corp_name,participation_cnt,total_backed_amount,target_amount,achievement_rate,signature_cnt,remaining_day,end_yn,core_message,cust_value_code_nm,advertisement,acid,landing_url,link_url,additional_param,badge_urls,collection_id,maker_club_grade,maker_club_icon_url,is_delivery_available,is_global_shipping_available,has_coupon,category_code,category_name,status,wish_cnt,comment_cnt,positive_comment_cnt,neutral_comment_cnt,negative_comment_cnt,detail_view_cnt,maker_name,biz_model,status_simplified,total_funding_amount,avg_order_amount,wish_to_participation_rate,view_to_participation_rate,negative_rate,positive_rate
397822,m_e95670666925,꽂는 순간 숫자로 보이는 충전 속도ㅣ시그니처 LED 케이블,2026-04-27T05:59:59+09:00,2026-04-27T05:59:59,2026-05-18T05:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/397822.jpeg,스튜디오 무딕스,스튜디오 무딕스,8,500000,1000000,50,3,8,0,주변기기 카테고리에서 일상 문제를 해결하는 시그니처 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/397822,/web/campaign/detail/397822,,[],,,,True,False,False,B0070,주변기기,success,0,0,0,0,0,5156,스튜디오 무딕스,PREORDER,진행중,500000,62500,0.0,0.0015515903801396431,0.0,0.0
400130,m_e4be6e1dd242,하루 10분으로 시작하는 실전 데일리 노트,2026-04-03T23:59:59+09:00,2026-04-03T23:59:59,2026-05-18T23:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/400130.jpeg,브랜드 유열,브랜드 유열,18,460000,2000000,23,6,8,0,출판 카테고리에서 일상 문제를 해결하는 데일리 프로젝트입니다.,출판,True,0,https://demo-source.example.invalid/web/campaign/detail/400130,/web/campaign/detail/400130,,[],,,,False,False,True,B0110,출판,success,3,3,2,1,0,2061,브랜드 유열,PREORDER,진행중,460000,25556,6.0,0.008733624454148471,0.0,0.6666666666666666
399559,m_f7e378cbd007,노트북 책상을 깔끔하게 만드는 리얼 멀티 허브,2026-05-03T04:59:59+09:00,2026-05-03T04:59:59,2026-05-17T04:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/399559.jpeg,포근,포근,623,39400000,20000000,197,215,7,0,주변기기 카테고리에서 일상 문제를 해결하는 리얼 프로젝트입니다.,주변기기,True,0,https://demo-source.example.invalid/web/campaign/detail/399559,/web/campaign/detail/399559,,[],,,,True,False,False,B0070,주변기기,success,75,73,39,27,7,15354,포근,PREORDER,진행중,39400000,63242,8.306666666666667,0.04057574573401068,0.0958904109589041,0.5342465753424658
393484,m_2bd0eb34b5e8,선물하기 좋은 프리미엄 프로 디저트 세트,2026-04-26T21:59:59+09:00,2026-04-26T21:59:59,2026-05-17T21:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/393484.jpeg,브랜드 온하루,브랜드 온하루,115,8600000,10000000,86,32,7,0,푸드 카테고리에서 일상 문제를 해결하는 프로 프로젝트입니다.,푸드,True,0,https://demo-source.example.invalid/web/campaign/detail/393484,/web/campaign/detail/393484,,[],,,,True,False,False,B0150,푸드,success,15,15,9,3,3,9307,브랜드 온하루,REWARD,진행중,8600000,74783,7.666666666666667,0.012356290963790695,0.2,0.6
393178,m_d2169a9c986c,가죽 장인의 손맛을 담은 미니멀 바이브 지갑,2026-04-17T15:59:59+09:00,2026-04-17T15:59:59,2026-05-17T15:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/393178.jpeg,주식회사 무딕스,주식회사 무딕스,53,2150000,5000000,43,10,7,0,패션·잡화 카테고리에서 일상 문제를 해결하는 바이브 프로젝트입니다.,패션·잡화,False,0,https://demo-source.example.invalid/web/campaign/detail/393178,/web/campaign/detail/393178,,[],,,,True,False,True,B0170,패션·잡화,success,3,0,0,0,0,3381,주식회사 무딕스,PREORDER,진행중,2150000,40566,17.666666666666668,0.01567583555161195,0.0,0.0
398286,m_6b2170c378f5,피부의 기초 상태를 바꾸는 프리미엄 앰플+크림세트,2026-05-02T12:59:59+09:00,2026-05-02T12:59:59,2026-05-16T12:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/398286.jpeg,스튜디오 그린웨이,스튜디오 그린웨이,212,5260000,2000000,263,30,6,0,스킨케어 카테고리에서 일상 문제를 해결하는 프리미엄 프로젝트입니다.,스킨케어,False,0,https://demo-source.example.invalid/web/campaign/detail/398286,/web/campaign/detail/398286,,[],,,,False,False,False,B0190,스킨케어,success,13,28,16,9,3,8256,스튜디오 그린웨이,PREORDER,진행중,5260000,24811,16.307692307692307,0.02567829457364341,0.10714285714285714,0.5714285714285714
398681,m_8793748bc188,13층 깊은 보습에 피부 열감까지 내리는 프리미엄 크림,2026-04-25T07:59:59+09:00,2026-04-25T07:59:59,2026-05-16T07:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/398681.jpeg,브레바,브레바,62,3600000,2000000,180,19,6,0,스킨케어 카테고리에서 일상 문제를 해결하는 프리미엄 프로젝트입니다.,스킨케어,False,0,https://demo-source.example.invalid/web/campaign/detail/398681,/web/campaign/detail/398681,,[],,,,True,False,False,B0190,스킨케어,success,5,9,7,0,2,2836,브레바,PREORDER,진행중,3600000,58065,12.4,0.021861777150916785,0.2222222222222222,0.7777777777777778
400971,m_b2feff10a6bf,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 프로",2026-04-25T11:59:59+09:00,2026-04-25T11:59:59,2026-05-16T11:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/400971.jpeg,메이커 두이즈,메이커 두이즈 컴퍼니,32,1960000,2000000,98,13,6,0,테크·가전 카테고리에서 일상 문제를 해결하는 프로 프로젝트입니다.,테크·가전,True,0,https://demo-source.example.invalid/web/campaign/detail/400971,/web/campaign/detail/400971,,[],,,,True,False,False,B0050,테크·가전,success,3,6,2,3,1,2665,메이커 두이즈 컴퍼니,PREORDER,진행중,1960000,61250,10.666666666666666,0.01200750469043152,0.16666666666666666,0.3333333333333333
396272,m_4a5022861dac,"전 객실 오션뷰 감성 숙소, 제로 카라반 패키지",2026-04-15T16:59:59+09:00,2026-04-15T16:59:59,2026-05-15T16:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/396272.jpeg,스튜디오 유열,스튜디오 유열 컴퍼니,547,11400000,20000000,57,94,5,0,여행·레저 카테고리에서 일상 문제를 해결하는 제로 프로젝트입니다.,여행·레저,True,0,https://demo-source.example.invalid/web/campaign/detail/396272,/web/campaign/detail/396272,,[],,PURPLE,,True,False,False,B0140,여행·레저,success,34,91,50,31,10,16693,스튜디오 유열 컴퍼니,PREORDER,진행중,11400000,20841,16.08823529411765,0.03276822620259989,0.10989010989010989,0.5494505494505495
393553,m_f21e2c5c1798,예민한 피부도 매일 쓰는 저자극 감성 세럼,2026-04-15T14:59:59+09:00,2026-04-15T14:59:59,2026-05-15T14:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/393553.jpeg,메이커 무딕스,메이커 무딕스,117,5750000,5000000,115,41,5,0,스킨케어 카테고리에서 일상 문제를 해결하는 감성 프로젝트입니다.,스킨케어,False,0,https://demo-source.example.invalid/web/campaign/detail/393553,/web/campaign/detail/393553,,[],,,,True,False,False,B0190,스킨케어,success,20,0,0,0,0,8109,메이커 무딕스,REWARD,진행중,5750000,49145,5.85,0.014428412874583796,0.0,0.0
398366,m_6d2eb30246c7,출근길 배터리 걱정 없는 초경량 시그니처 보조배터리,2026-04-24T13:59:59+09:00,2026-04-24T13:59:59,2026-05-15T13:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/398366.jpeg,주식회사 그린웨이,주식회사 그린웨이 컴퍼니,72,5100000,10000000,51,33,5,0,주변기기 카테고리에서 일상 문제를 해결하는 시그니처 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/398366,/web/campaign/detail/398366,,[],,,,True,False,False,B0070,주변기기,success,14,0,0,0,0,6336,주식회사 그린웨이 컴퍼니,PREORDER,진행중,5100000,70833,5.142857142857143,0.011363636363636364,0.0,0.0
398861,m_127f3c3c0a78,"보이지 않는 바람의 차이, 공간까지 시원한 스마트 선풍기",2026-04-15T15:59:59+09:00,2026-04-15T15:59:59,2026-05-15T15:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/398861.jpeg,스튜디오 두이즈,스튜디오 두이즈,47,1680000,3000000,56,12,5,0,테크·가전 카테고리에서 일상 문제를 해결하는 스마트 프로젝트입니다.,테크·가전,True,0,https://demo-source.example.invalid/web/campaign/detail/398861,/web/campaign/detail/398861,,[],,,,True,True,False,B0050,테크·가전,success,4,6,5,1,0,6156,스튜디오 두이즈,PREORDER,진행중,1680000,35745,11.75,0.007634827810266406,0.0,0.8333333333333334
394762,m_e1a131f14ac8,아이의 수면 루틴을 돕는 올인원 침구,2026-04-30T21:59:59+09:00,2026-04-30T21:59:59,2026-05-14T21:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/394762.jpeg,주식회사 유열,주식회사 유열,2225,87000000,20000000,435,311,4,0,유아·키즈 카테고리에서 일상 문제를 해결하는 올인원 프로젝트입니다.,유아·키즈,False,0,https://demo-source.example.invalid/web/campaign/detail/394762,/web/campaign/detail/394762,,[],,GREEN,,True,False,True,B0210,유아·키즈,success,130,82,49,26,7,167762,주식회사 유열,PREORDER,진행중,87000000,39101,17.115384615384617,0.013262836637617577,0.08536585365853659,0.5975609756097561
397483,m_be585c935088,가볍게 떠나는 주말 캠핑용 프리미엄 세트,2026-04-23T08:59:59+09:00,2026-04-23T08:59:59,2026-05-14T08:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/397483.jpeg,주식회사 온하루,주식회사 온하루 컴퍼니,5163,86600000,10000000,866,1101,4,0,여행·레저 카테고리에서 일상 문제를 해결하는 프리미엄 프로젝트입니다.,여행·레저,False,0,https://demo-source.example.invalid/web/campaign/detail/397483,/web/campaign/detail/397483,,[],,,,True,True,False,B0140,여행·레저,success,443,0,0,0,0,369996,주식회사 온하루 컴퍼니,REWARD,진행중,86600000,16773,11.654627539503386,0.013954204910323354,0.0,0.0
401399,m_755cbe0a9039,출근길 배터리 걱정 없는 초경량 프로 보조배터리,2026-04-30T20:59:59+09:00,2026-04-30T20:59:59,2026-05-14T20:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/401399.jpeg,주식회사 온하루,주식회사 온하루 컴퍼니,331,13950000,3000000,465,115,4,0,주변기기 카테고리에서 일상 문제를 해결하는 프로 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/401399,/web/campaign/detail/401399,,[],,,,True,False,False,B0070,주변기기,success,38,74,45,20,9,8548,주식회사 온하루 컴퍼니,PREORDER,진행중,13950000,42145,8.710526315789474,0.03872250818905007,0.12162162162162163,0.6081081081081081
402292,m_edba4957ab15,가죽 장인의 손맛을 담은 미니멀 올인원 지갑,2026-04-14T09:59:59+09:00,2026-04-14T09:59:59,2026-05-14T09:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/402292.jpeg,메이커 포근,메이커 포근 컴퍼니,39,2680000,2000000,134,9,4,0,패션·잡화 카테고리에서 일상 문제를 해결하는 올인원 프로젝트입니다.,패션·잡화,False,0,https://demo-source.example.invalid/web/campaign/detail/402292,/web/campaign/detail/402292,,[],,,,True,False,False,B0170,패션·잡화,success,5,2,0,2,0,2557,메이커 포근 컴퍼니,REWARD,진행중,2680000,68718,7.8,0.015252248728979272,0.0,0.0
398527,m_45b3a6f0c941,정선 사북의 특별한 이야기를 담은 시그니처 베이커리,2026-03-30T20:59:59+09:00,2026-03-30T20:59:59,2026-05-14T20:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/398527.jpeg,메이커 그린웨이,메이커 그린웨이,59,1900000,2000000,95,34,4,0,푸드 카테고리에서 일상 문제를 해결하는 시그니처 프로젝트입니다.,푸드,False,0,https://demo-source.example.invalid/web/campaign/detail/398527,/web/campaign/detail/398527,,[],,,,True,False,True,B0150,푸드,success,10,20,11,8,1,4072,메이커 그린웨이,PREORDER,진행중,1900000,32203,5.9,0.014489194499017682,0.05,0.55
398710,m_1cd1c5d11c8d,13층 깊은 보습에 피부 열감까지 내리는 초경량 크림,2026-04-14T02:59:59+09:00,2026-04-14T02:59:59,2026-05-14T02:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/398710.jpeg,주식회사 제로랩,주식회사 제로랩,55,460000,1000000,46,20,4,0,스킨케어 카테고리에서 일상 문제를 해결하는 초경량 프로젝트입니다.,스킨케어,True,0,https://demo-source.example.invalid/web/campaign/detail/398710,/web/campaign/detail/398710,,[],,,,True,False,False,B0190,스킨케어,success,4,6,2,3,1,3047,주식회사 제로랩,PREORDER,진행중,460000,8364,13.75,0.018050541516245487,0.16666666666666666,0.3333333333333333
396562,m_3a301d728ed4,"보이지 않는 바람의 차이, 공간까지 시원한 제로 선풍기",2026-04-22T08:59:59+09:00,2026-04-22T08:59:59,2026-05-13T08:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/396562.jpeg,유열,유열 컴퍼니,91,4360000,1000000,436,24,3,0,테크·가전 카테고리에서 일상 문제를 해결하는 제로 프로젝트입니다.,테크·가전,True,0,https://demo-source.example.invalid/web/campaign/detail/396562,/web/campaign/detail/396562,,[],,GREEN,,True,False,True,B0050,테크·가전,success,13,21,9,6,6,6906,유열 컴퍼니,PREORDER,진행중,4360000,47912,7.0,0.013176947581812917,0.2857142857142857,0.42857142857142855
402853,m_e5da605f9f8d,"아침 3분 완성, 진한 풍미의 시그니처 간편식",2026-04-22T23:59:59+09:00,2026-04-22T23:59:59,2026-05-13T23:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/402853.jpeg,스튜디오 사북상회,스튜디오 사북상회,15,220000,2000000,11,4,3,0,푸드 카테고리에서 일상 문제를 해결하는 시그니처 프로젝트입니다.,푸드,False,0,https://demo-source.example.invalid/web/campaign/detail/402853,/web/campaign/detail/402853,,[],,BLUE,,True,False,False,B0150,푸드,success,1,7,4,2,1,984,스튜디오 사북상회,REWARD,진행중,220000,14667,15.0,0.01524390243902439,0.14285714285714285,0.5714285714285714
400624,m_9f3ffacaa0fa,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 클린",2026-04-12T16:59:59+09:00,2026-04-12T16:59:59,2026-05-12T16:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/400624.jpeg,스튜디오 두이즈,스튜디오 두이즈 컴퍼니,14,470000,1000000,47,11,2,0,테크·가전 카테고리에서 일상 문제를 해결하는 클린 프로젝트입니다.,테크·가전,True,0,https://demo-source.example.invalid/web/campaign/detail/400624,/web/campaign/detail/400624,,[],,,,True,True,False,B0050,테크·가전,success,0,0,0,0,0,5857,스튜디오 두이즈 컴퍼니,PREORDER,진행중,470000,33571,0.0,0.002390302202492744,0.0,0.0
400363,m_00fd0681f890,첫째도 둘째도 쓰는 엄마 추천 올인원,2026-04-20T04:59:59+09:00,2026-04-20T04:59:59,2026-05-11T04:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/400363.jpeg,주식회사 사북상회,주식회사 사북상회 컴퍼니,249,20200000,20000000,101,99,1,0,유아·키즈 카테고리에서 일상 문제를 해결하는 올인원 프로젝트입니다.,유아·키즈,False,0,https://demo-source.example.invalid/web/campaign/detail/400363,/web/campaign/detail/400363,,[],,,,True,False,False,B0210,유아·키즈,success,37,46,28,10,8,10728,주식회사 사북상회 컴퍼니,PREORDER,진행중,20200000,81124,6.72972972972973,0.023210290827740492,0.17391304347826086,0.6086956521739131
396264,m_002fad3aee40,노트북 책상을 깔끔하게 만드는 스마트 멀티 허브,2026-04-20T17:59:59+09:00,2026-04-20T17:59:59,2026-05-11T17:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/396264.jpeg,스튜디오 그린웨이,스튜디오 그린웨이,153,8760000,1000000,876,23,1,0,주변기기 카테고리에서 일상 문제를 해결하는 스마트 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/396264,/web/campaign/detail/396264,,[],,,,True,False,False,B0070,주변기기,success,11,20,10,9,1,5176,스튜디오 그린웨이,PREORDER,진행중,8760000,57255,13.909090909090908,0.02955950540958269,0.05,0.5
393082,m_64cc4bda32c9,매일 들어도 가벼운 생활방수 프로 백팩,2026-04-20T03:59:59+09:00,2026-04-20T03:59:59,2026-05-11T03:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/393082.jpeg,루미에르,루미에르,86,5400000,10000000,54,19,1,0,패션·잡화 카테고리에서 일상 문제를 해결하는 프로 프로젝트입니다.,패션·잡화,False,0,https://demo-source.example.invalid/web/campaign/detail/393082,/web/campaign/detail/393082,,[],,,,False,False,False,B0170,패션·잡화,success,7,20,14,6,0,7381,루미에르,REWARD,진행중,5400000,62791,12.285714285714286,0.011651537732014633,0.0,0.7
400652,m_c14edb60c657,정선 사북의 특별한 이야기를 담은 제로 베이커리,2026-04-20T13:59:59+09:00,2026-04-20T13:59:59,2026-05-11T13:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/400652.jpeg,메이커 포근,메이커 포근 컴퍼니,75,4200000,10000000,42,12,1,0,푸드 카테고리에서 일상 문제를 해결하는 제로 프로젝트입니다.,푸드,False,0,https://demo-source.example.invalid/web/campaign/detail/400652,/web/campaign/detail/400652,,[],,,,True,False,False,B0150,푸드,success,3,13,6,7,0,4843,메이커 포근 컴퍼니,REWARD,진행중,4200000,56000,25.0,0.01548626884162709,0.0,0.46153846153846156
396242,m_d975d59e7084,"축축한 욕실 이제 안녕, 초강력 제로 욕실템",2026-04-20T08:59:59+09:00,2026-04-20T08:59:59,2026-05-11T08:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/396242.jpeg,주식회사 온하루,주식회사 온하루,89,2600000,20000000,13,37,1,0,홈리빙 카테고리에서 일상 문제를 해결하는 제로 프로젝트입니다.,홈리빙,False,0,https://demo-source.example.invalid/web/campaign/detail/396242,/web/campaign/detail/396242,,[],,GREEN,,True,False,False,B0120,홈리빙,success,14,8,5,2,1,7687,주식회사 온하루,PREORDER,진행중,2600000,29213,6.357142857142857,0.011577988812280473,0.125,0.625
394878,m_fd0b6645aa9b,예민한 피부도 매일 쓰는 저자극 스마트 세럼,2026-04-11T20:59:59+09:00,2026-04-11T20:59:59,2026-05-11T20:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/394878.jpeg,스튜디오 메디비티,스튜디오 메디비티,48,2280000,3000000,76,15,1,0,스킨케어 카테고리에서 일상 문제를 해결하는 스마트 프로젝트입니다.,스킨케어,False,0,https://demo-source.example.invalid/web/campaign/detail/394878,/web/campaign/detail/394878,,[],,BLUE,,True,False,True,B0190,스킨케어,success,9,5,3,1,1,3007,스튜디오 메디비티,PREORDER,진행중,2280000,47500,5.333333333333333,0.015962753574991686,0.2,0.6
394880,m_b160fb8f8293,"보이지 않는 바람의 차이, 공간까지 시원한 감성 선풍기",2026-03-27T23:59:59+09:00,2026-03-27T23:59:59,2026-05-11T23:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/394880.jpeg,스튜디오 그린웨이,스튜디오 그린웨이,25,1110000,1000000,111,10,1,0,테크·가전 카테고리에서 일상 문제를 해결하는 감성 프로젝트입니다.,테크·가전,False,0,https://demo-source.example.invalid/web/campaign/detail/394880,/web/campaign/detail/394880,,[],,PURPLE,,True,False,False,B0050,테크·가전,success,2,5,3,1,1,3678,스튜디오 그린웨이,PREORDER,진행중,1110000,44400,12.5,0.006797172376291463,0.2,0.6
397384,m_b3a6dbc4508f,선물하기 좋은 프리미엄 컴팩트 디저트 세트,2026-04-26T21:59:59+09:00,2026-04-26T21:59:59,2026-05-10T21:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/397384.jpeg,메이커 브레바,메이커 브레바 컴퍼니,182,8800000,20000000,44,67,0,0,푸드 카테고리에서 일상 문제를 해결하는 컴팩트 프로젝트입니다.,푸드,True,0,https://demo-source.example.invalid/web/campaign/detail/397384,/web/campaign/detail/397384,,[],,GREEN,,True,False,False,B0150,푸드,success,31,34,21,7,6,8976,메이커 브레바 컴퍼니,PREORDER,진행중,8800000,48352,5.870967741935484,0.020276292335115863,0.17647058823529413,0.6176470588235294
397169,m_0c06f8cd7ede,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",2026-04-09T23:59:59+09:00,2026-04-09T23:59:59,2026-05-09T23:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/397169.jpeg,주식회사 사북상회,주식회사 사북상회,406,15500000,10000000,155,98,-1,1,테크·가전 카테고리에서 일상 문제를 해결하는 미니 프로젝트입니다.,테크·가전,False,0,https://demo-source.example.invalid/web/campaign/detail/397169,/web/campaign/detail/397169,,[],,,,True,False,False,B0050,테크·가전,success,43,65,32,25,8,16386,주식회사 사북상회,REWARD,마감,15500000,38177,9.44186046511628,0.02477724887098743,0.12307692307692308,0.49230769230769234
400035,m_4cf09c08bd2e,정선 사북의 특별한 이야기를 담은 하이브리드 베이커리,2026-04-18T04:59:59+09:00,2026-04-18T04:59:59,2026-05-09T04:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/400035.jpeg,주식회사 리빙온,주식회사 리빙온,504,4000000,1000000,400,92,-1,1,푸드 카테고리에서 일상 문제를 해결하는 하이브리드 프로젝트입니다.,푸드,False,0,https://demo-source.example.invalid/web/campaign/detail/400035,/web/campaign/detail/400035,,[],,,,True,False,False,B0150,푸드,success,30,76,45,23,8,14585,주식회사 리빙온,PREORDER,마감,4000000,7937,16.8,0.03455605073705862,0.10526315789473684,0.5921052631578947
397646,m_75acb8a78083,가죽 장인의 손맛을 담은 미니멀 초경량 지갑,2026-04-09T03:59:59+09:00,2026-04-09T03:59:59,2026-05-09T03:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/397646.jpeg,스튜디오 두이즈,스튜디오 두이즈 컴퍼니,19,360000,1000000,36,12,-1,1,패션·잡화 카테고리에서 일상 문제를 해결하는 초경량 프로젝트입니다.,패션·잡화,False,0,https://demo-source.example.invalid/web/campaign/detail/397646,/web/campaign/detail/397646,,[],,,,True,False,False,B0170,패션·잡화,success,5,0,0,0,0,2090,스튜디오 두이즈 컴퍼니,PREORDER,마감,360000,18947,3.8,0.00909090909090909,0.0,0.0
400387,m_06afddbbdd10,초보자를 위한 친절한 하이브리드 가이드북,2026-04-08T21:59:59+09:00,2026-04-08T21:59:59,2026-05-08T21:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/400387.jpeg,주식회사 로컬랩,주식회사 로컬랩 컴퍼니,924,38400000,20000000,192,379,-2,1,출판 카테고리에서 일상 문제를 해결하는 하이브리드 프로젝트입니다.,출판,False,0,https://demo-source.example.invalid/web/campaign/detail/400387,/web/campaign/detail/400387,,[],,GREEN,,True,False,True,B0110,출판,success,149,68,45,19,4,68846,주식회사 로컬랩 컴퍼니,PREORDER,마감,38400000,41558,6.201342281879195,0.013421259041919646,0.058823529411764705,0.6617647058823529
400309,m_f6d98a26be6c,"보이지 않는 바람의 차이, 공간까지 시원한 프로 선풍기",2026-04-08T12:59:59+09:00,2026-04-08T12:59:59,2026-05-08T12:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/400309.jpeg,메이커 그린웨이,메이커 그린웨이,39,2220000,3000000,74,15,-2,1,테크·가전 카테고리에서 일상 문제를 해결하는 프로 프로젝트입니다.,테크·가전,False,0,https://demo-source.example.invalid/web/campaign/detail/400309,/web/campaign/detail/400309,,[],,,,True,False,True,B0050,테크·가전,success,5,9,6,2,1,3933,메이커 그린웨이,PREORDER,마감,2220000,56923,7.8,0.009916094584286803,0.1111111111111111,0.6666666666666666
396543,m_aca12788bca4,물끓임 필요 없는 셀프히팅 올인원 머신,2026-04-08T08:59:59+09:00,2026-04-08T08:59:59,2026-05-08T08:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/396543.jpeg,온하루,온하루 컴퍼니,20,1000000,10000000,10,8,-2,1,테크·가전 카테고리에서 일상 문제를 해결하는 올인원 프로젝트입니다.,테크·가전,True,0,https://demo-source.example.invalid/web/campaign/detail/396543,/web/campaign/detail/396543,,[],,,,True,False,True,B0050,테크·가전,success,3,0,0,0,0,6333,온하루 컴퍼니,PREORDER,마감,1000000,50000,6.666666666666667,0.0031580609505763462,0.0,0.0
402116,m_57b443e849b2,반려동물 털 걱정을 줄이는 클린 클리너,2026-04-08T02:59:59+09:00,2026-04-08T02:59:59,2026-05-08T02:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/402116.jpeg,주식회사 청연,주식회사 청연,8,420000,3000000,14,3,-2,1,반려동물 카테고리에서 일상 문제를 해결하는 클린 프로젝트입니다.,반려동물,False,0,https://demo-source.example.invalid/web/campaign/detail/402116,/web/campaign/detail/402116,,[],,,,True,True,False,B0180,반려동물,success,0,0,0,0,0,7064,주식회사 청연,PREORDER,마감,420000,52500,0.0,0.0011325028312570782,0.0,0.0
397500,m_d74d6af4ef69,출근길 배터리 걱정 없는 초경량 올인원 보조배터리,2026-04-08T17:59:59+09:00,2026-04-08T17:59:59,2026-05-08T17:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/397500.jpeg,스튜디오 무딕스,스튜디오 무딕스,13,370000,1000000,37,4,-2,1,주변기기 카테고리에서 일상 문제를 해결하는 올인원 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/397500,/web/campaign/detail/397500,,[],,,,True,False,True,B0070,주변기기,success,0,0,0,0,0,2131,스튜디오 무딕스,PREORDER,마감,370000,28462,0.0,0.006100422336931018,0.0,0.0
397496,m_2a6778bfec02,하루 10분으로 시작하는 실전 프리미엄 노트,2026-04-16T12:59:59+09:00,2026-04-16T12:59:59,2026-05-07T12:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/397496.jpeg,브랜드 온하루,브랜드 온하루,962,34300000,10000000,343,124,-3,1,출판 카테고리에서 일상 문제를 해결하는 프리미엄 프로젝트입니다.,출판,True,0,https://demo-source.example.invalid/web/campaign/detail/397496,/web/campaign/detail/397496,,[],,PURPLE,,True,False,True,B0110,출판,success,37,73,49,18,6,64851,브랜드 온하루,PREORDER,마감,34300000,35655,26.0,0.014834004101710074,0.0821917808219178,0.6712328767123288
402190,m_9b3c0d011293,13층 깊은 보습에 피부 열감까지 내리는 프로 크림,2026-04-23T12:59:59+09:00,2026-04-23T12:59:59,2026-05-07T12:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/402190.jpeg,브랜드 사북상회,브랜드 사북상회,583,30990000,3000000,1033,112,-3,1,스킨케어 카테고리에서 일상 문제를 해결하는 프로 프로젝트입니다.,스킨케어,False,0,https://demo-source.example.invalid/web/campaign/detail/402190,/web/campaign/detail/402190,,[],,GREEN,,True,False,False,B0190,스킨케어,success,39,89,46,34,9,15296,브랜드 사북상회,REWARD,마감,30990000,53156,14.948717948717949,0.03811453974895398,0.10112359550561797,0.5168539325842697
